node_ID,out_degree,in_degree,core,weighted_out_degree,weighted_in_degree,weighted_degree,in_average_iat,in_mad_iat,in_median_iat,in_std_iat,in_min_iat,in_max_iat,in_quantile_25_iat,in_quantile_50_iat,in_quantile_75_iat,in_entropy_iat,in_call_count,in_average_measure,in_mad_measure,in_median_measure,in_std_measure,in_min_measure,in_max_measure,in_quantile_25_measure,in_quantile_50_measure,in_quantile_75_measure,in_entropy_measure,in_sum_measure,out_average_iat,out_mad_iat,out_median_iat,out_std_iat,out_min_iat,out_max_iat,out_quantile_25_iat,out_quantile_50_iat,out_quantile_75_iat,out_entropy_iat,out_call_count,out_average_measure,out_mad_measure,out_median_measure,out_std_measure,out_min_measure,out_max_measure,out_quantile_25_measure,out_quantile_50_measure,out_quantile_75_measure,out_entropy_measure,out_sum_measure
53,9,6,7,2337,1204,3541,72944.2,45611.92,66744.0,60660.02990569656,17912.0,186974.0,24928.0,66744.0,68163.0,1.2981689496565947,6.0,200.66666666666666,135.66666666666666,206.0,153.30978079982012,18.0,452.0,59.25,206.0,285.25,1.4561279956517186,1204.0,44041.625,28697.625,43720.5,31130.219044111705,4824.0,87159.0,12257.0,43720.5,74608.25,1.79081575035472,9.0,259.6666666666667,131.7037037037037,279.0,151.7637052203926,28.0,450.0,99.0,279.0,418.0,1.9947581224903834,2337.0
54,5,6,7,1481,1654,3135,28535.4,19751.68,16685.0,21609.63673549373,5194.0,63930.0,14348.0,16685.0,42520.0,1.3230588998138306,6.0,275.6666666666667,197.66666666666666,308.0,206.75401379954445,3.0,499.0,79.25,308.0,476.75,1.4256285846858607,1654.0,69136.75,28566.25,69500.5,38593.37615689381,14259.0,123287.0,53726.25,69500.5,84911.0,1.206830648192169,5.0,296.2,164.16,367.0,171.9748818868616,88.0,488.0,94.0,367.0,444.0,1.415420031540092,1481.0
55,7,2,6,1956,976,2932,93616.0,0.0,93616.0,0.0,93616.0,93616.0,93616.0,93616.0,93616.0,0.0,2.0,488.0,2.0,488.0,2.0,486.0,490.0,487.0,488.0,489.0,0.6931387822564026,976.0,36456.166666666664,7464.833333333333,38002.5,9340.400873207864,18705.0,46081.0,33192.25,38002.5,44268.5,1.7554411985663638,7.0,279.42857142857144,85.38775510204081,296.0,103.89673051759087,92.0,407.0,225.5,296.0,355.0,1.8661445619852715,1956.0
56,10,2,7,2549,847,3396,197801.0,0.0,197801.0,0.0,197801.0,197801.0,197801.0,197801.0,197801.0,0.0,2.0,423.5,36.5,423.5,36.5,387.0,460.0,405.25,423.5,441.75,0.6894285088612985,847.0,42249.0,29796.0,23276.0,36997.689183094786,4279.0,128331.0,16673.0,23276.0,59168.0,1.8495916348378403,10.0,254.9,138.70000000000002,276.0,150.58316638987242,59.0,495.0,109.75,276.0,355.5,2.1114314835554198,2549.0
57,10,5,7,1821,1392,3213,60853.5,22136.75,49996.5,26100.416093426556,38294.0,105127.0,44693.0,49996.5,66157.0,1.3029508502377958,5.0,278.4,78.88,241.0,100.23292872105455,193.0,468.0,204.0,241.0,286.0,1.550617123539446,1392.0,30056.333333333332,28646.88888888889,8616.0,35115.031083568756,2190.0,97125.0,3795.0,8616.0,34512.0,1.5669681008846414,10.0,182.1,128.7,177.0,135.1210198303728,1.0,375.0,52.0,177.0,311.75,1.9760985196665288,1821.0
58,5,2,6,1421,313,1734,41502.0,0.0,41502.0,0.0,41502.0,41502.0,41502.0,41502.0,41502.0,0.0,2.0,156.5,64.5,156.5,64.5,92.0,221.0,124.25,156.5,188.75,0.6056328834349294,313.0,43185.0,44718.0,18613.0,52055.556033914385,2893.0,132621.0,13064.5,18613.0,48733.5,0.7500732397750015,5.0,284.2,162.16,388.0,167.88972571304058,49.0,449.0,114.0,388.0,421.0,1.3974007241035904,1421.0
59,6,5,7,2297,1353,3650,86105.75,34336.875,95364.5,43021.33734773362,17432.0,136262.0,75669.5,95364.5,105800.75,1.228984452188897,5.0,270.6,94.47999999999999,323.0,99.21008013301874,132.0,383.0,173.0,323.0,342.0,1.5368840088344737,1353.0,39405.6,22113.52,29796.0,29279.62052076495,5358.0,93235.0,27779.0,29796.0,40860.0,1.3402167034346424,6.0,382.8333333333333,102.55555555555556,447.5,111.1971472455816,194.0,476.0,308.0,447.5,464.75,1.7449520138964882,2297.0
60,8,5,7,2143,1068,3211,87273.5,81786.75,49022.5,97299.81003193172,202.0,250847.0,23773.0,49022.5,112523.0,0.7750681794432981,5.0,213.6,62.08,238.0,66.95252049026982,127.0,302.0,145.0,238.0,256.0,1.5584185270117001,1068.0,54320.42857142857,25923.91836734694,53765.0,32369.64920528904,3079.0,95170.0,34852.0,53765.0,79262.5,1.7243375266299288,8.0,267.875,86.09375,257.5,105.54434790646064,71.0,406.0,219.25,257.5,370.0,1.9908931757087205,2143.0
61,4,5,7,1065,1017,2082,76536.5,63493.25,42325.0,74910.55552624076,17973.0,203523.0,23796.75,42325.0,95064.75,0.9631665583948741,5.0,203.4,59.120000000000005,218.0,78.38265114169079,78.0,322.0,181.0,218.0,218.0,1.5285487813167558,1017.0,58184.333333333336,37443.11111111112,33096.0,39789.58299465941,27108.0,114349.0,30102.0,33096.0,73722.5,0.8815950009343172,4.0,266.25,97.25,293.0,111.38082195782181,95.0,384.0,206.0,293.0,353.25,1.2854525955093385,1065.0
62,3,4,6,595,1586,2181,93533.66666666667,47182.8888888889,77646.0,52516.57004751506,38647.0,164308.0,58146.5,77646.0,120977.0,0.941942518038495,4.0,396.5,55.25,413.5,68.83494751941052,286.0,473.0,372.25,413.5,437.75,1.3704612782907277,1586.0,96752.5,47992.5,96752.5,47992.5,48760.0,144745.0,72756.25,96752.5,120748.75,0.5645033914357763,3.0,198.33333333333334,59.111111111111114,163.0,63.12597634008435,145.0,287.0,154.0,163.0,225.0,1.0504453193179042,595.0
63,1,5,6,317,1034,1351,101530.5,50358.25,124556.5,60040.95303415828,814.0,156195.0,85626.25,124556.5,140460.75,1.1026752158804694,5.0,206.8,155.35999999999999,144.0,164.8725568431569,42.0,443.0,46.0,144.0,359.0,1.2735721740793695,1034.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,317.0,0.0,317.0,0.0,317.0,317.0,317.0,317.0,317.0,0.0,317.0
64,4,6,7,891,2216,3107,61108.2,39088.159999999996,75468.0,43388.35538897505,10912.0,124627.0,13584.0,75468.0,80950.0,1.320496230027335,6.0,369.3333333333333,71.33333333333333,376.0,80.84896756023267,259.0,478.0,298.25,376.0,435.0,1.7673294354117286,2216.0,126797.33333333333,103957.77777777777,49154.0,110264.19374494253,48504.0,282734.0,48829.0,49154.0,165944.0,0.7475545484031467,4.0,222.75,185.75,219.0,189.19616143040534,5.0,448.0,53.0,219.0,388.75,0.9379876730911806,891.0
65,7,8,7,2300,1591,3891,46766.57142857143,31597.51020408163,30881.0,36074.19216740151,1774.0,109659.0,21910.0,30881.0,70616.0,1.6295970355399896,8.0,198.875,123.875,210.0,146.38599446326825,11.0,456.0,69.5,210.0,278.0,1.7622671294823622,1591.0,55107.666666666664,26944.333333333332,54766.5,34619.52195253745,1570.0,113826.0,36981.0,54766.5,69690.0,1.5489410110454058,7.0,328.57142857142856,138.20408163265307,426.0,156.62043028824007,18.0,472.0,242.0,426.0,450.0,1.7870718071646958,2300.0
66,5,7,7,1274,1744,3018,65529.0,27191.0,56260.5,39407.61275016119,19862.0,147057.0,48314.5,56260.5,65116.25,1.6284389891813424,7.0,249.14285714285714,136.73469387755102,246.0,152.1093859895649,48.0,430.0,112.0,246.0,398.0,1.7301380739995784,1744.0,87112.5,65089.25,57383.0,79810.83998273668,16393.0,217291.0,24863.5,57383.0,119632.0,0.9860628165001519,5.0,254.8,161.44,301.0,175.32529766123312,22.0,480.0,84.0,301.0,387.0,1.3199643864919297,1274.0
67,5,8,7,1350,2931,4281,52811.57142857143,49263.95918367347,27203.0,70259.80620293134,1762.0,219311.0,12451.5,27203.0,48251.0,1.2751940419528056,8.0,366.375,101.78125,419.5,114.39289477498154,170.0,474.0,286.5,419.5,463.0,2.025448372631925,2931.0,76046.5,70594.25,38787.0,83540.02554913423,9377.0,217235.0,16812.5,38787.0,98021.0,0.8391828511672884,5.0,270.0,78.4,292.0,85.79044235810886,160.0,386.0,184.0,292.0,328.0,1.557304472718973,1350.0
68,2,5,7,131,1360,1491,102077.0,60095.0,109070.5,61640.84254372258,23187.0,166980.0,51379.5,109070.5,159768.0,1.1795606445248428,5.0,272.0,117.2,281.0,129.16965587938986,121.0,419.0,130.0,281.0,409.0,1.4895596765770862,1360.0,257164.0,0.0,257164.0,0.0,257164.0,257164.0,257164.0,257164.0,257164.0,0.0,2.0,65.5,54.5,65.5,54.5,11.0,120.0,38.25,65.5,92.75,0.28835871912002486,131.0
69,3,4,7,392,1138,1530,104570.0,50428.666666666664,113170.0,58567.87315585226,28927.0,171613.0,71048.5,113170.0,142391.5,0.9176001291964295,4.0,284.5,138.5,310.0,159.78970555076444,45.0,473.0,196.5,310.0,398.0,1.1898223418650087,1138.0,108756.0,93173.0,108756.0,93173.0,15583.0,201929.0,62169.5,108756.0,155342.5,0.2578657933194134,3.0,130.66666666666666,46.44444444444445,158.0,49.64093293061909,61.0,173.0,109.5,158.0,165.5,1.016739475553349,392.0
70,4,2,6,661,594,1255,88322.0,0.0,88322.0,0.0,88322.0,88322.0,88322.0,88322.0,88322.0,0.0,2.0,297.0,117.0,297.0,117.0,180.0,414.0,238.5,297.0,355.5,0.613410049457059,594.0,134623.66666666666,43047.555555555555,132208.0,51764.27156725852,72468.0,199195.0,102338.0,132208.0,165701.5,1.0224277066252123,4.0,165.25,38.25,169.5,45.22374929171618,99.0,223.0,141.0,169.5,193.75,1.3470136844485587,661.0
71,6,2,6,1406,213,1619,209903.0,0.0,209903.0,0.0,209903.0,209903.0,209903.0,209903.0,209903.0,0.0,2.0,106.5,6.5,106.5,6.5,100.0,113.0,103.25,106.5,109.75,0.6912835172901592,213.0,61566.4,61379.67999999999,20219.0,70022.25862566846,2457.0,186925.0,8574.0,20219.0,89657.0,0.9793334892733538,6.0,234.33333333333334,144.0,266.5,157.90151642365214,20.0,436.0,86.75,266.5,359.25,1.509564055682667,1406.0
72,3,2,5,297,881,1178,20361.0,0.0,20361.0,0.0,20361.0,20361.0,20361.0,20361.0,20361.0,0.0,2.0,440.5,43.5,440.5,43.5,397.0,484.0,418.75,440.5,462.25,0.6882633032532461,881.0,117339.5,95268.5,117339.5,95268.5,22071.0,212608.0,69705.25,117339.5,164973.75,0.3118038259684194,3.0,99.0,53.333333333333336,60.0,56.57443474456167,58.0,179.0,59.0,60.0,119.5,0.9472391166124183,297.0
73,2,9,7,466,3070,3536,40488.625,23508.125,37206.5,26803.670984295695,1415.0,82132.0,21019.75,37206.5,60856.5,1.823242392793515,9.0,341.1111111111111,103.87654320987654,383.0,121.87009882516024,135.0,472.0,275.0,383.0,437.0,2.1244466428942483,3070.0,128433.0,0.0,128433.0,0.0,128433.0,128433.0,128433.0,128433.0,128433.0,0.0,2.0,233.0,76.0,233.0,76.0,157.0,309.0,195.0,233.0,271.0,0.6389645053679469,466.0
74,7,7,7,1570,1516,3086,47722.666666666664,14442.0,45566.5,17391.765653767172,25430.0,76344.0,34252.0,45566.5,58603.0,1.7255080528350073,7.0,216.57142857142858,142.08163265306123,216.0,163.90402866386447,26.0,488.0,63.5,216.0,329.5,1.635006843560772,1516.0,48735.666666666664,26843.22222222222,44580.5,37658.372086724914,5206.0,124264.0,25262.5,44580.5,52365.0,1.5029059952382107,7.0,224.28571428571428,110.0408163265306,169.0,127.50878321087677,85.0,476.0,129.0,169.0,291.0,1.794032484907705,1570.0
75,10,5,7,2280,1383,3663,78118.75,63814.125,52473.0,76602.84072204829,1782.0,205747.0,36433.5,52473.0,94158.25,0.90262277583836,5.0,276.6,33.92,275.0,47.00468061799803,198.0,344.0,272.0,275.0,294.0,1.5945408683947961,1383.0,39907.77777777778,25584.864197530864,30659.0,29158.91594836733,1717.0,86445.0,20913.0,30659.0,60950.0,1.900797745186339,10.0,228.0,140.4,220.0,165.88248852727043,4.0,465.0,68.75,220.0,365.25,1.9773274570412989,2280.0
76,4,4,7,1393,1292,2685,129649.0,146392.0,38772.0,156038.49994365708,938.0,349237.0,19855.0,38772.0,194004.5,0.34108046165006106,4.0,323.0,46.5,329.0,61.95562928419015,230.0,404.0,299.75,329.0,352.25,1.3673172104176596,1292.0,45958.333333333336,31010.44444444445,25778.0,32987.38587534467,19623.0,92474.0,22700.5,25778.0,59126.0,0.8588871762072771,4.0,348.25,46.75,359.5,51.431386331694384,272.0,402.0,316.25,359.5,391.5,1.3750921053799523,1393.0
77,3,4,7,795,911,1706,74771.0,38079.333333333336,99787.0,40492.72784916653,17652.0,106874.0,58719.5,99787.0,103330.5,0.9136261555125939,4.0,227.75,102.25,221.0,117.38052436413803,75.0,394.0,150.75,221.0,298.0,1.2451586293771308,911.0,151006.0,119924.0,151006.0,119924.0,31082.0,270930.0,91044.0,151006.0,210968.0,0.33144419685839577,3.0,265.0,124.0,304.0,138.7155362603627,79.0,412.0,191.5,304.0,358.0,0.9376824649632741,795.0
78,3,4,7,916,476,1392,66761.66666666667,26187.11111111111,85371.0,27788.37936180438,27481.0,87433.0,56426.0,85371.0,86402.0,0.9978447481944417,4.0,119.0,69.0,132.5,78.76230062663228,1.0,210.0,74.5,132.5,177.0,1.0679400822121363,476.0,48806.0,13857.0,48806.0,13857.0,34949.0,62663.0,41877.5,48806.0,55734.5,0.6522821347425432,3.0,305.3333333333333,58.444444444444436,263.0,62.001792088795476,260.0,393.0,261.5,263.0,328.0,1.0787926616267405,916.0
79,7,4,7,1476,977,2453,41278.25,35697.375,25746.5,42814.88404384041,947.0,112673.0,13589.75,25746.5,53435.0,0.8548382393382703,5.0,195.4,83.67999999999999,194.0,96.74213146297738,56.0,320.0,127.0,194.0,280.0,1.473842081867663,977.0,62799.5,33859.166666666664,53233.0,39552.36920316321,21571.0,136617.0,32131.5,53233.0,78592.25,1.6026730691863,7.0,210.85714285714286,117.59183673469386,219.0,131.43105587713882,26.0,367.0,97.5,219.0,334.5,1.710148695200028,1476.0
80,6,3,7,1447,915,2362,159991.5,83830.5,159991.5,83830.5,76161.0,243822.0,118076.25,159991.5,201906.75,0.5487819332184444,3.0,305.0,113.33333333333333,287.0,132.07068814338277,153.0,475.0,220.0,287.0,381.0,1.0030738687591185,915.0,65234.2,35761.840000000004,49707.0,40442.436372701384,7136.0,122504.0,49455.0,49707.0,97369.0,1.3850231586105788,6.0,241.16666666666666,161.83333333333334,265.0,167.40212729300134,16.0,434.0,90.5,265.0,392.25,1.4997080149213802,1447.0
81,7,6,7,2382,1429,3811,27580.6,31380.559999999998,10830.0,39426.43788931483,1928.0,106032.0,5734.0,10830.0,13379.0,0.8201361165889411,6.0,238.16666666666666,88.22222222222221,216.0,127.42634037836223,81.0,497.0,180.5,216.0,241.75,1.6590199279005398,1429.0,64599.166666666664,12831.833333333334,64952.5,18891.517244667128,31901.0,96276.0,60313.25,64952.5,69297.75,1.7467113084987165,7.0,340.2857142857143,107.9591836734694,399.0,133.34778833209504,66.0,485.0,288.5,399.0,427.5,1.847584082287343,2382.0
82,6,5,7,1528,791,2319,63834.25,31517.75,64769.5,35861.96715445905,14298.0,111500.0,41325.75,64769.5,87278.0,1.2064404724905786,5.0,158.2,117.84,105.0,146.20451429418998,15.0,429.0,60.0,105.0,182.0,1.2087701564092528,791.0,52399.2,24090.96,54528.0,26778.40184477035,18796.0,86699.0,25775.0,54528.0,76198.0,1.4689656970047684,6.0,254.66666666666666,180.0,256.5,181.2849200077663,41.0,450.0,86.25,256.5,435.0,1.5056621590260393,1528.0
83,5,5,7,1622,1059,2681,89407.25,59340.75,87824.0,59482.71594494909,27860.0,154121.0,31169.75,87824.0,146061.5,1.1450814664320053,5.0,211.8,93.76,203.0,121.18646789142757,95.0,430.0,103.0,203.0,228.0,1.456209101623625,1059.0,50534.75,24816.75,55580.0,30180.592160981534,4255.0,86724.0,36449.5,55580.0,69665.25,1.1480423294855489,5.0,324.4,143.12,400.0,168.06260738189206,20.0,475.0,271.0,400.0,456.0,1.4147778007495342,1622.0
84,9,7,7,2123,2052,4175,50187.666666666664,21444.666666666668,52689.0,25283.749238504075,8183.0,83295.0,35028.0,52689.0,69519.0,1.6394788700148215,7.0,293.14285714285717,150.73469387755105,281.0,173.13118772556635,20.0,485.0,172.0,281.0,461.0,1.72642593280239,2052.0,50012.625,24712.625,48216.5,28996.71516714221,8652.0,90746.0,31396.25,48216.5,75476.25,1.8830596569429652,9.0,235.88888888888889,83.65432098765432,222.0,96.29750711489477,59.0,350.0,193.0,222.0,328.0,2.10156118260886,2123.0
85,6,9,7,1800,2230,4030,44911.75,14065.4375,42689.0,16802.01196099741,16863.0,72351.0,33161.5,42689.0,58169.0,2.0057981506738765,9.0,247.77777777777777,120.91358024691357,292.0,138.60397443217516,21.0,455.0,156.0,292.0,330.0,2.0086391170257407,2230.0,55908.4,47569.28,33113.0,49423.74568807994,6879.0,115816.0,8810.0,33113.0,114924.0,1.1833126798643843,6.0,300.0,109.66666666666667,287.5,129.82809146457222,127.0,489.0,197.5,287.5,403.0,1.6950979977911236,1800.0
86,5,2,6,1208,397,1605,197670.0,0.0,197670.0,0.0,197670.0,197670.0,197670.0,197670.0,197670.0,0.0,2.0,198.5,38.5,198.5,38.5,160.0,237.0,179.25,198.5,217.75,0.6742182356331894,397.0,90407.25,45037.75,92288.0,51555.54360287068,18468.0,158585.0,58820.25,92288.0,123875.0,1.198356838650298,5.0,241.6,81.12,187.0,83.7606112680656,151.0,345.0,184.0,187.0,341.0,1.5503062338421005,1208.0
87,4,3,6,810,498,1308,72591.0,49633.0,72591.0,49633.0,22958.0,122224.0,47774.5,72591.0,97407.5,0.4365602078733047,3.0,166.0,135.33333333333334,89.0,144.92986809718232,40.0,369.0,64.5,89.0,229.0,0.7324318506759131,498.0,128820.0,34976.666666666664,130605.0,42127.68230827168,76355.0,179500.0,103480.0,130605.0,155052.5,1.0432050391549412,4.0,202.5,84.5,215.0,91.3933805042794,73.0,307.0,140.5,215.0,277.0,1.2730558868794832,810.0
88,2,11,7,696,3168,3864,34624.6,30102.840000000004,18809.0,43562.211503090606,413.0,155763.0,11343.0,18809.0,40308.25,1.7042055912863603,11.0,288.0,112.72727272727273,324.0,131.9938015073573,68.0,469.0,204.5,324.0,391.5,2.2730395511224417,3168.0,259086.0,0.0,259086.0,0.0,259086.0,259086.0,259086.0,259086.0,259086.0,0.0,2.0,348.0,110.0,348.0,110.0,238.0,458.0,293.0,348.0,403.0,0.6423230703084029,696.0
89,2,10,7,575,1844,2419,23914.777777777777,20841.037037037036,11409.0,23994.37682169988,779.0,71523.0,7831.0,11409.0,35478.0,1.7281829966697215,10.0,184.4,82.0,187.0,107.06932333773294,23.0,405.0,95.0,187.0,238.25,2.1197118985483234,1844.0,82668.0,0.0,82668.0,0.0,82668.0,82668.0,82668.0,82668.0,82668.0,0.0,2.0,287.5,100.5,287.5,100.5,187.0,388.0,237.25,287.5,337.75,0.6307398092745021,575.0
90,3,6,7,927,1423,2350,72656.6,33651.520000000004,60227.0,42917.49654674653,36447.0,153098.0,37167.0,60227.0,76344.0,1.4538279955989137,6.0,237.16666666666666,98.44444444444446,275.5,113.2392992246459,54.0,391.0,162.5,275.5,295.5,1.6575003481425665,1423.0,146484.0,85031.0,146484.0,85031.0,61453.0,231515.0,103968.5,146484.0,188999.5,0.5136386611949069,3.0,309.0,145.33333333333334,357.0,161.99588472139243,91.0,479.0,224.0,357.0,418.0,0.9365010570996276,927.0
91,4,4,7,1080,903,1983,124937.66666666667,38180.88888888889,96684.0,40498.14926086815,95920.0,182209.0,96302.0,96684.0,139446.5,1.0489439091157535,4.0,225.75,191.75,223.0,192.41540348942962,21.0,436.0,40.5,223.0,408.25,0.9537407905024792,903.0,96428.0,58740.0,100320.0,70406.41847634822,8318.0,180646.0,54319.0,100320.0,140483.0,0.7633483325713317,4.0,270.0,113.0,320.5,134.61612087710742,44.0,395.0,237.5,320.5,353.0,1.218302230602034,1080.0
92,6,4,7,1037,1021,2058,91319.0,60182.0,94753.0,72346.43231470829,1046.0,178158.0,47899.5,94753.0,136455.5,0.6682969061980146,4.0,255.25,146.25,217.0,159.30218925049334,97.0,490.0,115.0,217.0,357.25,1.1911647905325489,1021.0,72578.0,58512.0,47512.0,72232.93278000002,4718.0,206171.0,19224.0,47512.0,85265.0,1.1398096517304466,6.0,172.83333333333334,94.77777777777779,126.0,110.8338345853327,75.0,383.0,84.75,126.0,223.5,1.6038134122519008,1037.0
93,6,4,7,1735,307,2042,99635.0,54388.666666666664,68320.0,58204.48704925305,49367.0,181218.0,58843.5,68320.0,124769.0,0.9381688274217375,4.0,76.75,41.75,73.5,52.251196158556986,7.0,153.0,49.0,73.5,101.25,1.1128918131183545,307.0,70359.4,58222.880000000005,33301.0,62452.50474272429,10912.0,171376.0,21308.0,33301.0,114900.0,1.2165462996936491,6.0,289.1666666666667,159.44444444444443,354.5,177.29581370002947,2.0,473.0,158.5,354.5,432.0,1.5236676892053058,1735.0
94,9,1,7,2547,287,2834,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,287.0,0.0,287.0,0.0,287.0,287.0,287.0,287.0,287.0,0.0,287.0,44954.875,48811.8125,17600.0,57010.66098862015,176.0,142681.0,5988.5,17600.0,57054.0,1.3551275059946017,9.0,283.0,106.0,281.0,125.51582458886298,62.0,437.0,160.0,281.0,412.0,2.0843958607291753,2547.0
95,4,4,7,1106,1308,2414,105083.0,42668.0,74465.0,45270.33386225465,71699.0,169085.0,73082.0,74465.0,121775.0,1.0117936786680994,4.0,327.0,61.5,317.0,69.81761955266019,244.0,430.0,276.25,317.0,367.75,1.3637745769163918,1308.0,48860.0,14338.0,44097.0,15974.967438673128,32116.0,70367.0,38106.5,44097.0,57232.0,1.0462961023198325,4.0,276.5,101.25,221.0,119.37022241748568,185.0,479.0,191.75,221.0,305.75,1.3020809273747578,1106.0
96,7,2,6,1382,346,1728,12813.0,0.0,12813.0,0.0,12813.0,12813.0,12813.0,12813.0,12813.0,0.0,2.0,173.0,116.0,173.0,116.0,57.0,289.0,115.0,173.0,231.0,0.4474467660084114,346.0,55356.5,33269.166666666664,57028.0,38090.42709461263,6179.0,108858.0,20601.75,57028.0,85196.75,1.5108425635287706,7.0,197.42857142857142,175.06122448979593,112.0,188.2732490996281,16.0,497.0,24.5,112.0,354.0,1.4530028281266332,1382.0
97,3,3,5,982,444,1426,35341.0,23536.0,35341.0,23536.0,11805.0,58877.0,23573.0,35341.0,47109.0,0.45112243373669636,3.0,148.0,57.333333333333336,128.0,63.64484791926733,82.0,234.0,105.0,128.0,181.0,1.0080858393442025,444.0,157123.5,154060.5,157123.5,154060.5,3063.0,311184.0,80093.25,157123.5,234153.75,0.054836216109973746,3.0,327.3333333333333,88.44444444444444,301.0,99.33221475880264,221.0,460.0,261.0,301.0,380.5,1.053340461218947,982.0
98,7,5,7,2292,997,3289,61553.75,40316.75,51700.0,44269.07072310757,15689.0,127126.0,24011.0,51700.0,89242.75,1.1213348332934507,5.0,199.4,75.12,218.0,96.93626772266406,26.0,316.0,185.0,218.0,252.0,1.4518651823365496,997.0,48618.333333333336,17753.666666666668,49173.5,21961.093397693618,11919.0,82905.0,38521.75,49173.5,59969.25,1.6762054623953253,7.0,327.42857142857144,145.79591836734693,413.0,149.913172148659,117.0,483.0,177.5,413.0,462.0,1.8303623237683502,2292.0
99,3,5,6,777,1654,2431,59270.25,30091.75,49184.5,37099.14178505346,20052.0,118660.0,33741.75,49184.5,74713.0,1.1976906824815852,5.0,330.8,137.44,424.0,144.47615720249485,108.0,463.0,210.0,424.0,449.0,1.499542781486519,1654.0,57651.0,17085.0,57651.0,17085.0,40566.0,74736.0,49108.5,57651.0,66193.5,0.6485684028653826,3.0,259.0,89.33333333333333,255.0,107.81465577554843,129.0,393.0,192.0,255.0,324.0,1.0085353546885303,777.0
100,4,5,7,1018,595,1613,78093.0,72094.0,44905.0,85326.41546438007,281.0,222281.0,29168.0,44905.0,93830.0,0.8034287742386624,5.0,119.0,83.2,111.0,92.16506930502466,1.0,231.0,37.0,111.0,215.0,1.2318429479128783,595.0,132163.0,112881.33333333333,61596.0,120280.49328964361,33408.0,301485.0,47502.0,61596.0,181540.5,0.7060135013399174,4.0,254.5,118.0,270.5,124.25880250509418,85.0,392.0,162.25,270.5,362.75,1.2540094298128035,1018.0
101,3,7,7,751,1743,2494,59941.0,68432.0,20395.5,91932.58683586215,12876.0,265237.0,15282.75,20395.5,25471.5,0.9883859781582262,7.0,249.0,116.57142857142857,267.0,146.38891449052517,20.0,494.0,159.5,267.0,321.5,1.7404794599419158,1743.0,119734.0,65829.0,119734.0,65829.0,53905.0,185563.0,86819.5,119734.0,152648.5,0.5332913764935626,3.0,250.33333333333334,144.2222222222222,276.0,167.14531269394172,34.0,441.0,155.0,276.0,358.5,0.8206124602235996,751.0
102,2,5,6,869,1085,1954,33290.25,23657.75,32340.0,25900.518531247595,83.0,68398.0,14407.25,32340.0,51223.0,0.9928359973102421,5.0,217.0,119.2,223.0,138.4312103537349,45.0,425.0,91.0,223.0,301.0,1.3878924838081148,1085.0,90570.0,0.0,90570.0,0.0,90570.0,90570.0,90570.0,90570.0,90570.0,0.0,2.0,434.5,20.5,434.5,20.5,414.0,455.0,424.25,434.5,444.75,0.6920337595733752,869.0
